CODIGO_SINIESTRO;LOCALIDAD;GRAVEDAD;CLASE;TIPO DE VEHICULO;SERVICIO;CONDICION;ESTADO;EDAD;SEXO;HORA
10473808;Ciudad Bolívar;Con Heridos;Choque;Motocicleta;Particular;MOTOCICLISTA;HERIDO;49;MASCULINO;15:00  a 17:59
10473814;Barrios Unidos;Con Heridos;Choque;Automovil;Particular;CONDUCTOR;ILESO;72;MASCULINO;21:00 a 24:00
10473703;Chapinero;Con Heridos;Choque;Motocicleta;Particular;CONDUCTOR;HERIDO;56;MASCULINO;09:00  a 11:59
10473709;Engativá;Con Heridos;Choque;Automovil;Particular;CONDUCTOR;ILESO;72;MASCULINO;15:00  a 17:59
10473710;Kennedy;Con Heridos;Choque;Camioneta;Particular;CONDUCTOR;ILESO;51;MASCULINO;12:00 a 14:59
10473722;Engativá;Solo Daños;Choque;Camioneta;Particular;CONDUCTOR;ILESO;44;MASCULINO;00:00 a 02:59
10473726;Suba;Con Heridos;Choque;Automovil;Particular;CONDUCTOR;ILESO;39;MASCULINO;21:00 a 24:00
10473732;Los Mártires;Solo Daños;Choque;Camioneta;Particular;CONDUCTOR;ILESO;39;MASCULINO;09:00  a 11:59
10473744;Suba;Solo Daños;Choque;Automovil;Particular;CONDUCTOR;ILESO;46;MASCULINO;21:00 a 24:00
10473748;Usaquén;Solo Daños;Choque;Automovil;Particular;CONDUCTOR;ILESO;59;FEMENINO;18:00 a 20:59
10473749;Los Mártires;Solo Daños;Choque;Motocicleta;Particular;MOTOCICLISTA;ILESO;27;MASCULINO;03:00 a 5:59
10473754;Engativá;Solo Daños;Choque;Camioneta;Particular;CONDUCTOR;ILESO;45;MASCULINO;18:00 a 20:59
10473758;Usaquén;Solo Daños;Choque;Camioneta;Particular;CONDUCTOR;ILESO;56;MASCULINO;03:00 a 5:59
10473760;Chapinero;Solo Daños;Choque;Motocicleta;Particular;MOTOCICLISTA;ILESO;53;MASCULINO;12:00 a 14:59
10473762;Chapinero;Solo Daños;Choque;Automovil;Particular;CONDUCTOR;ILESO;42;FEMENINO;12:00 a 14:59
10473768;Barrios Unidos;Solo Daños;Choque;Automovil;Particular;CONDUCTOR;ILESO;24;MASCULINO;12:00 a 14:59
10473769;Barrios Unidos;Solo Daños;Choque;Automovil;Particular;CONDUCTOR;ILESO;31;MASCULINO;03:00 a 5:59
10473775;Suba;Solo Daños;Choque;Motocicleta;Particular;MOTOCICLISTA;ILESO;41;MASCULINO;06:00 a 8:59
10473776;Teusaquillo;Solo Daños;Choque;Camioneta;Particular;CONDUCTOR;ILESO;44;MASCULINO;18:00 a 20:59
10473790;San Cristóbal;Solo Daños;Choque;Camioneta;Publico;CONDUCTOR;ILESO;46;MASCULINO;00:00 a 02:59
10473792;Suba;Solo Daños;Choque;Automovil;Particular;CONDUCTOR;ILESO;35;FEMENINO;03:00 a 5:59
10473793;Suba;Solo Daños;Choque;Bus;Publico;CONDUCTOR;ILESO;51;MASCULINO;21:00 a 24:00
10473798;Barrios Unidos;Solo Daños;Choque;Automovil;Particular;CONDUCTOR;ILESO;58;MASCULINO;00:00 a 02:59
10473800;Barrios Unidos;Solo Daños;Choque;Motocicleta;Particular;MOTOCICLISTA;ILESO;23;FEMENINO;21:00 a 24:00
10473708;Engativá;Con Heridos;Choque;Automovil;Publico;CONDUCTOR;ILESO;63;MASCULINO;03:00 a 5:59
10473757;Usaquén;Solo Daños;Choque;Bus;Publico;CONDUCTOR;ILESO;35;MASCULINO;18:00 a 20:59
10473764;Usaquén;Solo Daños;Choque;Automovil;Particular;CONDUCTOR;ILESO;42;FEMENINO;21:00 a 24:00
10473765;Chapinero;Solo Daños;Choque;Automovil;Particular;CONDUCTOR;ILESO;24;MASCULINO;12:00 a 14:59
10473894;Suba;Solo Daños;Choque;Automovil;Particular;CONDUCTOR;ILESO;35;MASCULINO;03:00 a 5:59
10473897;Engativá;Solo Daños;Choque;Automovil;Particular;CONDUCTOR;ILESO;85;MASCULINO;21:00 a 24:00
10473905;Tunjuelito;Solo Daños;Choque;Automovil;Particular;CONDUCTOR;ILESO;37;MASCULINO;12:00 a 14:59
10473907;Engativá;Solo Daños;Choque;Bus;Publico;CONDUCTOR;ILESO;54;MASCULINO;09:00  a 11:59
10473766;Engativá;Solo Daños;Choque;Automovil;Particular;CONDUCTOR;ILESO;60;MASCULINO;00:00 a 02:59
10473767;Kennedy;Solo Daños;Choque;Automovil;Particular;CONDUCTOR;ILESO;56;MASCULINO;15:00  a 17:59
10473771;Fontibón;Solo Daños;Choque;Automovil;Publico;CONDUCTOR;ILESO;58;MASCULINO;00:00 a 02:59
10473772;Ciudad Bolívar;Solo Daños;Choque;Automovil;Publico;CONDUCTOR;ILESO;58;MASCULINO;09:00  a 11:59
10473773;Teusaquillo;Solo Daños;Choque;Bus;Publico;CONDUCTOR;ILESO;25;MASCULINO;21:00 a 24:00
10473778;Usaquén;Solo Daños;Choque;Automovil;Particular;CONDUCTOR;ILESO;29;FEMENINO;00:00 a 02:59
10473779;Rafael Uribe Uribe;Solo Daños;Choque;Automovil;Publico;CONDUCTOR;ILESO;58;MASCULINO;21:00 a 24:00
10473781;San Cristóbal;Solo Daños;Choque;Automovil;Particular;CONDUCTOR;ILESO;24;MASCULINO;00:00 a 02:59
10473784;Fontibón;Solo Daños;Choque;Camioneta;Particular;CONDUCTOR;ILESO;38;MASCULINO;21:00 a 24:00
10473795;Rafael Uribe Uribe;Solo Daños;Choque;Automovil;Particular;CONDUCTOR;ILESO;45;MASCULINO;09:00  a 11:59
10473787;Fontibón;Solo Daños;Choque;Automovil;Particular;CONDUCTOR;ILESO;52;MASCULINO;03:00 a 5:59
10473794;Los Mártires;Solo Daños;Choque;Automovil;Particular;CONDUCTOR;ILESO;59;MASCULINO;12:00 a 14:59
10473812;Ciudad Bolívar;Con Heridos;Choque;Automovil;Particular;CONDUCTOR;ILESO;36;FEMENINO;21:00 a 24:00
10473848;Barrios Unidos;Con Heridos;Atropello;Automovil;Publico;CONDUCTOR;ILESO;51;MASCULINO;00:00 a 02:59
10473724;Teusaquillo;Con Heridos;Choque;Motocicleta;Particular;MOTOCICLISTA;HERIDO;27;MASCULINO;18:00 a 20:59
10473824;Fontibón;Con Heridos;Choque;Motocicleta;Particular;MOTOCICLISTA;HERIDO;24;MASCULINO;18:00 a 20:59
10473825;Barrios Unidos;Con Heridos;Choque;Automovil;Particular;CONDUCTOR;ILESO;30;MASCULINO;06:00 a 8:59
10473837;Engativá;Con Heridos;Choque;Automovil;Publico;CONDUCTOR;ILESO;58;MASCULINO;00:00 a 02:59
10473839;Barrios Unidos;Con Heridos;Choque;Motocicleta;Particular;MOTOCICLISTA;HERIDO;25;MASCULINO;00:00 a 02:59
10473851;Fontibón;Con Heridos;Atropello;Motocicleta;Particular;MOTOCICLISTA;HERIDO;28;FEMENINO;06:00 a 8:59
10473859;Kennedy;Con Heridos;Atropello;Automovil;Particular;CONDUCTOR;ILESO;29;MASCULINO;12:00 a 14:59
10473866;Rafael Uribe Uribe;Con Heridos;Choque;Automovil;Particular;CONDUCTOR;ILESO;37;MASCULINO;15:00  a 17:59
10473870;Engativá;Con Heridos;Choque;Motocicleta;Particular;PASAJERO;HERIDO;26;FEMENINO;00:00 a 02:59
10473872;Usaquén;Solo Daños;Choque;Bus;Publico;CONDUCTOR;ILESO;26;MASCULINO;00:00 a 02:59
10473939;Suba;Solo Daños;Choque;Automovil;Particular;CONDUCTOR;ILESO;46;FEMENINO;06:00 a 8:59
10473968;Kennedy;Solo Daños;Choque;Camioneta;Particular;CONDUCTOR;ILESO;30;MASCULINO;18:00 a 20:59
10473820;Usaquén;Con Heridos;Choque;Motocicleta;Particular;MOTOCICLISTA;ILESO;23;MASCULINO;18:00 a 20:59
10473868;Fontibón;Con Heridos;Atropello;Motocicleta;Particular;MOTOCICLISTA;ILESO;23;MASCULINO;03:00 a 5:59
10473876;Suba;Solo Daños;Choque;Automovil;Particular;CONDUCTOR;ILESO;52;FEMENINO;21:00 a 24:00
10473877;Engativá;Con Heridos;Choque;Camioneta;Particular;CONDUCTOR;HERIDO;31;MASCULINO;06:00 a 8:59
10473892;Rafael Uribe Uribe;Solo Daños;Choque;Camioneta;Publico;CONDUCTOR;ILESO;22;MASCULINO;00:00 a 02:59
10473926;Suba;Solo Daños;Choque;Camioneta;Particular;CONDUCTOR;ILESO;29;MASCULINO;15:00  a 17:59
10473927;Tunjuelito;Solo Daños;Choque;Automovil;Particular;CONDUCTOR;ILESO;53;MASCULINO;15:00  a 17:59
10473928;Suba;Solo Daños;Choque;Automovil;Particular;CONDUCTOR;ILESO;51;MASCULINO;15:00  a 17:59
10473929;Kennedy;Solo Daños;Choque;Automovil;Particular;CONDUCTOR;ILESO;54;MASCULINO;15:00  a 17:59
10473931;San Cristóbal;Solo Daños;Choque;Bus;Publico;CONDUCTOR;ILESO;43;MASCULINO;00:00 a 02:59
10473932;Chapinero;Solo Daños;Choque;Automovil;Particular;CONDUCTOR;ILESO;37;MASCULINO;12:00 a 14:59
10473933;Suba;Solo Daños;Choque;Automovil;Publico;CONDUCTOR;ILESO;63;MASCULINO;15:00  a 17:59
10473934;Fontibón;Solo Daños;Choque;Automovil;Particular;CONDUCTOR;ILESO;42;FEMENINO;21:00 a 24:00
10473935;Usaquén;Solo Daños;Choque;Automovil;Particular;CONDUCTOR;ILESO;38;MASCULINO;15:00  a 17:59
10473977;Los Mártires;Solo Daños;Choque;Automovil;Publico;CONDUCTOR;ILESO;38;MASCULINO;06:00 a 8:59
10473989;Suba;Con Heridos;Choque;Motocicleta;Particular;MOTOCICLISTA;ILESO;23;MASCULINO;09:00  a 11:59
10473807;Teusaquillo;Con Heridos;Choque;Motocicleta;Particular;CONDUCTOR;HERIDO;33;MASCULINO;18:00 a 20:59
10473831;Chapinero;Con Heridos;Choque;Automovil;Particular;CONDUCTOR;ILESO;64;FEMENINO;12:00 a 14:59
10473832;Kennedy;Con Heridos;Atropello;Automovil;Particular;CONDUCTOR;ILESO;29;MASCULINO;12:00 a 14:59
10473853;Kennedy;Con Heridos;Choque;Automovil;Particular;PASAJERO;HERIDO;17;MASCULINO;12:00 a 14:59
10473854;Rafael Uribe Uribe;Con Heridos;Atropello;Motocicleta;Particular;MOTOCICLISTA;ILESO;24;MASCULINO;00:00 a 02:59
10473857;Tunjuelito;Con Heridos;Atropello;Motocicleta;Particular;MOTOCICLISTA;ILESO;35;MASCULINO;18:00 a 20:59
10473966;Los Mártires;Solo Daños;Choque;Bus;Publico;CONDUCTOR;ILESO;31;MASCULINO;03:00 a 5:59
10473974;Fontibón;Solo Daños;Choque;Bus;Publico;CONDUCTOR;ILESO;31;MASCULINO;09:00  a 11:59
10473727;Suba;Con Heridos;Choque;Camioneta;Publico;CONDUCTOR;ILESO;42;MASCULINO;00:00 a 02:59
10473880;Engativá;Solo Daños;Choque;Automovil;Publico;CONDUCTOR;ILESO;41;MASCULINO;00:00 a 02:59
10473898;Chapinero;Solo Daños;Choque;Automovil;Particular;CONDUCTOR;ILESO;38;MASCULINO;06:00 a 8:59
10473899;Rafael Uribe Uribe;Solo Daños;Choque;Bus;Publico;CONDUCTOR;ILESO;39;MASCULINO;21:00 a 24:00
10473915;Chapinero;Solo Daños;Choque;Camioneta;Particular;CONDUCTOR;ILESO;39;FEMENINO;21:00 a 24:00
10473918;Kennedy;Solo Daños;Choque;Automovil;Particular;CONDUCTOR;ILESO;48;MASCULINO;15:00  a 17:59
10473945;Engativá;Solo Daños;Choque;Automovil;Particular;CONDUCTOR;ILESO;31;MASCULINO;12:00 a 14:59
10473946;Usaquén;Solo Daños;Choque;Automovil;Publico;CONDUCTOR;ILESO;49;MASCULINO;15:00  a 17:59
10474018;Usaquén;Solo Daños;Choque;Bus;Publico;CONDUCTOR;ILESO;45;MASCULINO;09:00  a 11:59
10482718;Suba;Solo Daños;Choque;Automovil;Particular;CONDUCTOR;ILESO;67;MASCULINO;06:00 a 8:59
10473883;Kennedy;Solo Daños;Choque;Automovil;Particular;CONDUCTOR;ILESO;25;MASCULINO;06:00 a 8:59
10473889;Chapinero;Con Heridos;Choque;Motocicleta;Particular;MOTOCICLISTA;HERIDO;35;MASCULINO;21:00 a 24:00
10473895;Ciudad Bolívar;Solo Daños;Choque;Camioneta;Particular;CONDUCTOR;ILESO;40;MASCULINO;12:00 a 14:59
10473896;Chapinero;Solo Daños;Choque;Automovil;Particular;CONDUCTOR;ILESO;56;FEMENINO;21:00 a 24:00
10473901;Barrios Unidos;Solo Daños;Choque;Bus;Publico;CONDUCTOR;ILESO;36;MASCULINO;06:00 a 8:59
10473903;Teusaquillo;Solo Daños;Choque;Camioneta;Particular;CONDUCTOR;ILESO;28;MASCULINO;06:00 a 8:59
10473904;Fontibón;Solo Daños;Choque;Bus;Publico;CONDUCTOR;ILESO;36;MASCULINO;21:00 a 24:00
10473906;Los Mártires;Solo Daños;Choque;Automovil;Particular;CONDUCTOR;ILESO;34;FEMENINO;12:00 a 14:59
10473911;Fontibón;Solo Daños;Choque;Automovil;Particular;CONDUCTOR;ILESO;44;MASCULINO;06:00 a 8:59
10473912;Kennedy;Solo Daños;Choque;Automovil;Publico;CONDUCTOR;ILESO;56;MASCULINO;15:00  a 17:59
10473922;Rafael Uribe Uribe;Solo Daños;Choque;Motocicleta;Particular;MOTOCICLISTA;ILESO;24;FEMENINO;06:00 a 8:59
10473924;Barrios Unidos;Solo Daños;Choque;Camioneta;Particular;CONDUCTOR;ILESO;52;MASCULINO;06:00 a 8:59
10473930;Barrios Unidos;Solo Daños;Choque;Automovil;Particular;CONDUCTOR;ILESO;32;MASCULINO;00:00 a 02:59
10473936;Suba;Solo Daños;Choque;Automovil;Particular;CONDUCTOR;ILESO;30;MASCULINO;18:00 a 20:59
10473937;Teusaquillo;Solo Daños;Choque;Automovil;Particular;CONDUCTOR;ILESO;63;FEMENINO;12:00 a 14:59
10473938;Usaquén;Solo Daños;Choque;Camioneta;Particular;CONDUCTOR;ILESO;64;MASCULINO;06:00 a 8:59
10473940;Barrios Unidos;Solo Daños;Choque;Automovil;Particular;CONDUCTOR;ILESO;40;FEMENINO;21:00 a 24:00
10473941;Kennedy;Solo Daños;Choque;Automovil;Particular;CONDUCTOR;ILESO;34;MASCULINO;06:00 a 8:59
10473942;Engativá;Solo Daños;Choque;Automovil;Particular;CONDUCTOR;ILESO;46;FEMENINO;09:00  a 11:59
10473943;Usaquén;Solo Daños;Choque;Bus;Publico;CONDUCTOR;ILESO;30;MASCULINO;18:00 a 20:59
10473810;Chapinero;Con Heridos;Choque;Bus;Publico;PASAJERO;HERIDO;61;MASCULINO;09:00  a 11:59
10473843;Kennedy;Con Heridos;Choque;Automovil;Particular;CONDUCTOR;ILESO;38;FEMENINO;00:00 a 02:59
10473948;Fontibón;Solo Daños;Choque;Automovil;Particular;CONDUCTOR;ILESO;43;MASCULINO;21:00 a 24:00
10473950;Fontibón;Solo Daños;Choque;Automovil;Particular;CONDUCTOR;ILESO;39;FEMENINO;03:00 a 5:59
10473864;Fontibón;Con Heridos;Choque;Automovil;Particular;PASAJERO;HERIDO;18;FEMENINO;18:00 a 20:59
10474124;Ciudad Bolívar;Con Heridos;Atropello;Bus;Publico;CONDUCTOR;ILESO;22;MASCULINO;06:00 a 8:59
10474127;Ciudad Bolívar;Con Heridos;Atropello;Automovil;Particular;CONDUCTOR;ILESO;30;FEMENINO;15:00  a 17:59
10473874;Chapinero;Solo Daños;Choque;Camioneta;Oficial;CONDUCTOR;ILESO;26;MASCULINO;18:00 a 20:59
10473958;Barrios Unidos;Solo Daños;Choque;Automovil;Particular;CONDUCTOR;ILESO;33;FEMENINO;12:00 a 14:59
10473959;Kennedy;Solo Daños;Choque;Bus;Publico;CONDUCTOR;ILESO;42;MASCULINO;09:00  a 11:59
10473960;Teusaquillo;Solo Daños;Choque;Automovil;Particular;CONDUCTOR;ILESO;56;FEMENINO;06:00 a 8:59
10473964;Fontibón;Solo Daños;Choque;Automovil;Publico;CONDUCTOR;ILESO;18;MASCULINO;00:00 a 02:59
10473970;Suba;Solo Daños;Choque;Bus;Publico;CONDUCTOR;ILESO;36;MASCULINO;21:00 a 24:00
10473983;Suba;Con Heridos;Choque;Automovil;Particular;CONDUCTOR;ILESO;30;MASCULINO;12:00 a 14:59
10472142;Suba;Con Muertos;Volcamiento;Motocicleta;Particular;MOTOCICLISTA;MUERTO;28;MASCULINO;03:00 a 5:59
10472248;Fontibón;Con Muertos;Atropello;Tractocamion;Particular;PEATON;MUERTO;50;MASCULINO;21:00 a 24:00
10472723;Teusaquillo;Con Muertos;Volcamiento;Motocicleta;Particular;MOTOCICLISTA;MUERTO;28;MASCULINO;06:00 a 8:59
10473350;Teusaquillo;Con Muertos;Atropello;Buseta;Publico;PEATON;MUERTO;39;MASCULINO;00:00 a 02:59
10474310;Los Mártires;Con Muertos;Volcamiento;Motocicleta;Particular;PASAJERO;MUERTO;20;FEMENINO;15:00  a 17:59
10474734;Kennedy;Con Muertos;Atropello;Bus;Publico;PEATON;MUERTO;74;FEMENINO;15:00  a 17:59
10474703;Kennedy;Con Muertos;Volcamiento;Motocicleta;Particular;MOTOCICLISTA;MUERTO;19;MASCULINO;15:00  a 17:59
10475034;Engativá;Con Muertos;Atropello;Buseta;Publico;PEATON;MUERTO;26;MASCULINO;15:00  a 17:59
10475949;Teusaquillo;Con Muertos;Atropello;Bus;Publico;PEATON;MUERTO;18;MASCULINO;00:00 a 02:59
10475932;San Cristóbal;Con Muertos;Choque;Bus;Publico;MOTOCICLISTA;MUERTO;27;MASCULINO;12:00 a 14:59
10475959;Suba;Con Muertos;Choque;Motocicleta;Particular;MOTOCICLISTA;MUERTO;38;MASCULINO;15:00  a 17:59
10476628;Rafael Uribe Uribe;Con Muertos;Atropello;Camioneta;Particular;PEATON;MUERTO;73;MASCULINO;21:00 a 24:00
10477030;San Cristóbal;Con Muertos;Atropello;Motocicleta;Particular;PEATON;MUERTO;28;MASCULINO;15:00  a 17:59
10477181;Usme;Con Muertos;Choque;Motocicleta;Particular;MOTOCICLISTA;MUERTO;41;MASCULINO;06:00 a 8:59
10477301;Usme;Con Muertos;Volcamiento;Motocicleta;Particular;MOTOCICLISTA;MUERTO;20;MASCULINO;09:00  a 11:59
10477618;Tunjuelito;Con Muertos;Volcamiento;Motocicleta;Particular;MOTOCICLISTA;MUERTO;24;MASCULINO;18:00 a 20:59
10477641;Usaquén;Con Muertos;Choque;Motocicleta;Particular;MOTOCICLISTA;MUERTO;59;MASCULINO;12:00 a 14:59
10477746;Puente Aranda;Con Muertos;Atropello;Camioneta;Publico;PEATON;MUERTO;74;MASCULINO;12:00 a 14:59
10478396;Engativá;Con Muertos;Atropello;Automovil;Publico;PEATON;MUERTO;73;MASCULINO;12:00 a 14:59
10478683;Usaquén;Con Muertos;Volcamiento;Motocicleta;Particular;MOTOCICLISTA;MUERTO;31;MASCULINO;00:00 a 02:59
10479116;Ciudad Bolívar;Con Muertos;Choque;Motocicleta;Particular;MOTOCICLISTA;MUERTO;28;MASCULINO;18:00 a 20:59
10479121;Barrios Unidos;Con Muertos;Atropello;Automovil;Publico;PEATON;MUERTO;85;FEMENINO;03:00 a 5:59
10479299;Suba;Con Muertos;Choque;Motocicleta;Particular;MOTOCICLISTA;MUERTO;26;MASCULINO;09:00  a 11:59
10479900;Santa Fe;Con Muertos;Otro;Motocicleta;Particular;MOTOCICLISTA;MUERTO;27;MASCULINO;00:00 a 02:59
10479713;Kennedy;Con Muertos;Atropello;Motocicleta;Particular;PEATON;MUERTO;70;MASCULINO;00:00 a 02:59
10479818;Suba;Con Muertos;Volcamiento;Motocicleta;Particular;MOTOCICLISTA;MUERTO;45;MASCULINO;06:00 a 8:59
10480075;Engativá;Con Muertos;Atropello;Motocicleta;Particular;PEATON;MUERTO;19;FEMENINO;21:00 a 24:00
10480247;San Cristóbal;Con Muertos;Atropello;Bus;Publico;PEATON;MUERTO;89;MASCULINO;21:00 a 24:00
10480691;Sumapaz;Con Muertos;Volcamiento;Campero;Particular;CONDUCTOR;MUERTO;27;MASCULINO;15:00  a 17:59
10480974;Puente Aranda;Con Muertos;Choque;Motocicleta;Particular;MOTOCICLISTA;MUERTO;19;MASCULINO;12:00 a 14:59
10481192;Puente Aranda;Con Muertos;Volcamiento;Motocicleta;Particular;MOTOCICLISTA;MUERTO;28;MASCULINO;15:00  a 17:59
10481673;Usme;Con Muertos;Choque;Camioneta;Particular;PASAJERO;MUERTO;35;MASCULINO;09:00  a 11:59
10481834;Usaquén;Con Muertos;Atropello;Motocicleta;Particular;PEATON;MUERTO;65;FEMENINO;06:00 a 8:59
10482439;Kennedy;Con Muertos;Atropello;Motocicleta;Particular;MOTOCICLISTA;MUERTO;29;MASCULINO;06:00 a 8:59
10482538;Engativá;Con Muertos;Atropello;Motocicleta;Oficial;PEATON;MUERTO;46;FEMENINO;21:00 a 24:00
10482778;Los Mártires;Con Muertos;Choque;Motocicleta;Particular;MOTOCICLISTA;MUERTO;24;MASCULINO;12:00 a 14:59
10483509;Suba;Con Muertos;Choque;Automovil;Particular;CONDUCTOR;MUERTO;50;MASCULINO;21:00 a 24:00
10484094;Engativá;Con Muertos;Atropello;Motocicleta;Particular;PEATON;MUERTO;80;MASCULINO;21:00 a 24:00
10484213;Kennedy;Con Muertos;Choque;Motocicleta;Particular;MOTOCICLISTA;MUERTO;27;FEMENINO;21:00 a 24:00
10484726;Fontibón;Con Muertos;Volcamiento;Motocicleta;Particular;MOTOCICLISTA;MUERTO;36;MASCULINO;21:00 a 24:00
10484966;Suba;Con Muertos;Atropello;Motocicleta;Particular;MOTOCICLISTA;MUERTO;29;MASCULINO;06:00 a 8:59
10485168;Engativá;Con Muertos;Choque;Motocicleta;Particular;MOTOCICLISTA;MUERTO;26;MASCULINO;00:00 a 02:59
10485525;Engativá;Con Muertos;Atropello;Motocicleta;Particular;MOTOCICLISTA;MUERTO;25;MASCULINO;15:00  a 17:59
10485655;Bosa;Con Muertos;Volcamiento;Motocicleta;Particular;MOTOCICLISTA;MUERTO;25;MASCULINO;15:00  a 17:59
10485751;Kennedy;Con Muertos;Choque;Motocicleta;Particular;MOTOCICLISTA;MUERTO;32;MASCULINO;15:00  a 17:59
10486367;Chapinero;Con Muertos;Choque;Motocicleta;Particular;MOTOCICLISTA;MUERTO;28;MASCULINO;15:00  a 17:59
10486527;Antonio Nariño;Con Muertos;Atropello;Bus;Publico;PEATON;MUERTO;58;MASCULINO;00:00 a 02:59
10486530;Engativá;Con Muertos;Choque;Motocicleta;Particular;MOTOCICLISTA;MUERTO;28;MASCULINO;12:00 a 14:59
10486529;Engativá;Con Muertos;Atropello;Camioneta;Publico;PEATON;MUERTO;32;MASCULINO;15:00  a 17:59
10486798;Puente Aranda;Con Muertos;Atropello;Bus;Publico;PEATON;MUERTO;19;MASCULINO;21:00 a 24:00
10486614;Rafael Uribe Uribe;Con Muertos;Atropello;Camioneta;Publico;PEATON;MUERTO;70;FEMENINO;15:00  a 17:59
10487104;Fontibón;Con Muertos;Volcamiento;Motocicleta;Particular;MOTOCICLISTA;MUERTO;34;MASCULINO;06:00 a 8:59
10487832;Suba;Con Muertos;Choque;Camioneta;Particular;CONDUCTOR;MUERTO;26;MASCULINO;09:00  a 11:59
10488580;Puente Aranda;Con Muertos;Caida de ocupante;Bus;Publico;PASAJERO;MUERTO;22;FEMENINO;18:00 a 20:59
10488376;Kennedy;Con Muertos;Choque;Automovil;Publico;PASAJERO;MUERTO;20;MASCULINO;12:00 a 14:59
10488582;Barrios Unidos;Con Muertos;Atropello;Motocicleta;Particular;PEATON;MUERTO;59;MASCULINO;12:00 a 14:59
10488616;San Cristóbal;Con Muertos;Choque;Motocicleta;Particular;MOTOCICLISTA;MUERTO;34;MASCULINO;12:00 a 14:59
10488579;Kennedy;Con Muertos;Choque;Motocicleta;Particular;MOTOCICLISTA;MUERTO;19;MASCULINO;00:00 a 02:59
10489765;Engativá;Con Muertos;Atropello;Volqueta;Publico;PEATON;MUERTO;78;MASCULINO;18:00 a 20:59
10489749;Fontibón;Con Muertos;Volcamiento;Motocicleta;Particular;MOTOCICLISTA;MUERTO;26;MASCULINO;03:00 a 5:59
10490029;Barrios Unidos;Con Muertos;Choque;Motocicleta;Particular;MOTOCICLISTA;MUERTO;25;MASCULINO;09:00  a 11:59
10490258;Chapinero;Con Muertos;Choque;Motocicleta;Particular;MOTOCICLISTA;MUERTO;31;MASCULINO;00:00 a 02:59
10494515;Ciudad Bolívar;Con Muertos;Volcamiento;Motocicleta;Particular;MOTOCICLISTA;MUERTO;31;MASCULINO;00:00 a 02:59
10490394;Engativá;Con Muertos;Volcamiento;Motocicleta;Particular;MOTOCICLISTA;MUERTO;31;MASCULINO;06:00 a 8:59
10490958;Tunjuelito;Con Muertos;Choque;Motocicleta;Particular;MOTOCICLISTA;MUERTO;22;MASCULINO;21:00 a 24:00
10491205;Barrios Unidos;Con Muertos;Atropello;Campero;Publico;PEATON;MUERTO;19;MASCULINO;21:00 a 24:00
10491204;San Cristóbal;Con Muertos;Atropello;Automovil;Publico;CONDUCTOR;MUERTO;45;FEMENINO;15:00  a 17:59
10491600;Bosa;Con Muertos;Choque;Motocicleta;Particular;MOTOCICLISTA;MUERTO;36;MASCULINO;12:00 a 14:59
10491792;Kennedy;Con Muertos;Choque;Motocicleta;Particular;MOTOCICLISTA;MUERTO;69;MASCULINO;15:00  a 17:59
10492508;Bosa;Con Muertos;Choque;Motocicleta;Particular;MOTOCICLISTA;MUERTO;24;MASCULINO;09:00  a 11:59
10493385;San Cristóbal;Con Muertos;Atropello;Bus;Publico;PEATON;MUERTO;53;MASCULINO;06:00 a 8:59
10493859;Ciudad Bolívar;Con Muertos;Choque;Camioneta;Particular;CONDUCTOR;MUERTO;54;MASCULINO;06:00 a 8:59
10494421;Antonio Nariño;Con Muertos;Choque;Motocicleta;Particular;MOTOCICLISTA;MUERTO;40;MASCULINO;21:00 a 24:00
10495102;Suba;Con Muertos;Atropello;Motocicleta;Particular;PEATON;MUERTO;29;FEMENINO;12:00 a 14:59
10494675;Usaquén;Con Muertos;Volcamiento;Motocicleta;Particular;MOTOCICLISTA;MUERTO;31;FEMENINO;21:00 a 24:00
10494883;Suba;Con Muertos;Choque;Motocicleta;Particular;MOTOCICLISTA;MUERTO;28;MASCULINO;15:00  a 17:59
10495859;Santa Fe;Con Muertos;Atropello;Bus;Publico;PEATON;MUERTO;34;MASCULINO;15:00  a 17:59
10496129;Tunjuelito;Con Muertos;Atropello;Motocicleta;Particular;PEATON;MUERTO;50;MASCULINO;15:00  a 17:59
10496840;Ciudad Bolívar;Con Muertos;Volcamiento;Motocicleta;Particular;MOTOCICLISTA;MUERTO;28;MASCULINO;00:00 a 02:59
10496839;Kennedy;Con Muertos;Choque;Motocicleta;Particular;MOTOCICLISTA;MUERTO;25;MASCULINO;12:00 a 14:59
10497349;Engativá;Con Muertos;Volcamiento;Motocicleta;Particular;MOTOCICLISTA;MUERTO;25;FEMENINO;15:00  a 17:59
10497665;Suba;Con Muertos;Choque;Motocicleta;Particular;MOTOCICLISTA;MUERTO;28;MASCULINO;21:00 a 24:00
10498268;Fontibón;Con Muertos;Choque;Bus;Publico;CICLISTA;MUERTO;29;FEMENINO;15:00  a 17:59
10498319;Engativá;Con Muertos;Volcamiento;Motocicleta;Particular;MOTOCICLISTA;MUERTO;29;MASCULINO;06:00 a 8:59
10498635;Teusaquillo;Con Muertos;Choque;Motocicleta;Particular;MOTOCICLISTA;MUERTO;26;MASCULINO;09:00  a 11:59
10499080;Puente Aranda;Con Muertos;Choque;Motocicleta;Particular;MOTOCICLISTA;MUERTO;25;MASCULINO;18:00 a 20:59
